0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
22.843457,22.977913,23.215612,23.822378999999998,24.196935,24.207568,24.554683999999998,25.381314,25.9651,27.273301999999997,26.956713
22.850659999999998,22.969680999999998,23.212525,23.830954,24.1815,24.182185999999998,24.796499,25.385773,25.733575,27.154280999999997,26.958085
22.856148,22.985459,23.236535,23.827866999999998,24.181843,24.203108999999998,24.902143,25.16934,25.747638,27.163885,26.71284
194.360264,23.00158,23.472862,23.840215,24.197620999999998,24.209969,24.680564999999998,25.166596,25.625873,26.803392,26.729304
22.879815,23.003981,23.219041999999998,23.822378999999998,24.214085,24.211683999999998,24.782093,25.175171,25.630332,26.810252,26.714897999999998
22.843799999999998,22.999178999999998,23.220071,23.829238999999998,24.182872,24.214085,24.679879,25.407038999999997,25.749353,26.797904,26.597248999999998
22.856491,22.991975999999998,23.228303,23.841587,24.203795,24.201394,24.704918,26.570152,25.732546,26.827402,26.621259
22.844486,22.993005,23.222129,23.83164,24.131079,24.207568,24.563602,25.402922999999998,25.641651,26.794817,26.628118999999998
22.864722999999998,22.990603999999998,23.230704,23.834727,24.21237,24.236037,24.678507,25.410812,25.636163,27.162513,27.519918999999998
22.853403999999998,22.99815,23.243052,23.8385,24.209626,24.213742,24.800615,25.398464,25.864258,26.816083,26.371212
