0,1,2,3
-876340287,-1141743836,-1156893057,-1178297641
-872155715,-1137438853,-1154698948,-1178298143
-872155813,-1137438861,-1154699178,-1178298153
-872155773,-1137438889,-1154698906,-1178298384
-872155788,-1137438822,-1154699220,-1178298199
-872155783,-1137438795,-1154699284,-1178298468
-872155797,-1137438763,-1154699270,-1178298334
-872155768,-1137438785,-1154699274,-1178298474
-872155760,-1137438758,-1154699036,-1178298215
-872155768,-1137438802,-1154699183,-1178298102
