0,1,2,3
371184218,-1140136986,-1156996935,-1180738383
-872156733,-1137440071,-1154694210,-1178297900
-872156771,-1137440036,-1154694353,-1178297949
-872156669,-1137440119,-1154694487,-1178297915
-872156716,-1137440018,-1154694270,-1178297937
-872156702,-1137439953,-1154694280,-1178297897
-872156655,-1137439977,-1154694418,-1178298154
-872156688,-1137439980,-1154694306,-1178297922
-872156712,-1137439979,-1154694386,-1178297933
-872156646,-1137439911,-1154694340,-1178297889
