0,1,2,3
395510282,-1140264224,-1158538488,-1179502682
-872156452,-1137439715,-1154695376,-1178297983
-872156515,-1137439767,-1154695360,-1178297868
-872156464,-1137439432,-1154695418,-1178297916
-872156485,-1137339349,-1154695424,-1178297946
-872156459,-1137439739,-1154695455,-1178297917
-872156502,-1137339715,-1154695462,-1178297951
-872156469,-1137439668,-1154695493,-1178297945
-872156463,-1137339558,-1154695485,-1178297907
-872156429,-1137439464,-1154695525,-1178297948
