0,1,2,3
424391047,-1139988577,-1156834973,-1180236306
-872156254,-1137439240,-1154696505,-1178297949
-872156274,-1137439191,-1154696531,-1178297918
-872156236,-1137439151,-1154696444,-1178297965
-872156138,-1137439143,-1154696582,-1178297991
-872156231,-1137439191,-1154696492,-1178298077
-872156209,-1137439154,-1154696594,-1178297998
-872156229,-1137439106,-1154696552,-1178297984
-872156260,-1137439135,-1154696610,-1178298021
-872156213,-1137439195,-1154696590,-1178298043
