x,y
-13.81,-16.8
-0.43,1.2
0.04,-0.24
-7.84,-39.77
5.52,-17.27
0.11,-0.18
-5.9,-31.02
-15.84,3.83
0.31,-0.24
0.16,-0.3
0.18,-0.31
0.3,-0.23
0.23,-0.43
0.1,-0.19
0.12,-0.31
0.18,-0.31
0.16,-0.3
0.15,-0.29
0.18,-0.31
0.16,-0.3
0.18,-0.31
0.18,-0.31
0.12,-0.3
0.18,-0.31
0.15,-0.29
