x,y
0.22,0.03
-0.11,0.38
-0.1,0.4
-0.05,0.34
-8.96,-4.95
-0.06,0.33
-0.02,0.29
-0.01,0.34
-0.01,0.34
-0.05,0.37
-0.05,0.37
-0.06,0.37
0.1,0.77
-0.06,0.39
0.11,0.75
0.2,0.61
-0.05,0.42
-8.33,-41.04
-0.07,0.43
-0.07,0.44
-0.06,0.42
-0.04,0.4
-0.08,0.47
-5.47,-26.73
-0.11,0.53
