x,y
-0.02,-0.04
-0.03,0.04
-0.05,0.09
-0.42,-0.32
-0.39,-0.28
-0.39,-0.28
-0.03,0.05
0.0,0.05
0.01,0.03
-0.01,-0.01
-0.01,-0.01
-0.01,-0.01
-0.02,-0.01
0.02,0.02
0.02,0.03
0.02,0.03
0.05,0.04
0.05,0.02
0.03,0.01
0.03,0.01
-0.07,-0.09
0.04,0.01
0.05,0.03
0.05,0.03
0.03,0.02
