x,y
0.05,0.03
0.11,-0.36
0.45,-0.7
0.46,-0.69
0.46,-0.69
0.45,-0.68
0.46,-0.69
0.47,-0.7
0.47,-0.7
0.01,-1.16
-0.08,-1.04
-0.38,-0.74
-0.31,-0.81
-0.09,-1.07
-0.08,-1.03
0.01,-1.12
0.03,-1.15
0.03,-1.15
0.02,-1.14
0.02,-1.14
0.02,-1.15
0.03,-1.15
0.02,-1.15
0.02,-1.15
0.01,-1.14
