x,y
0.56,-0.01
-0.07,-0.08
-0.09,-0.06
-0.08,-0.08
32.92,11.56
-0.08,-0.09
-0.07,-0.06
-0.08,-0.09
-0.07,-0.09
-0.07,-0.11
-0.06,-0.06
-0.07,-0.11
-0.07,-0.11
-0.07,-0.06
-0.09,-0.05
-0.06,-0.06
-0.09,-0.05
-0.08,-0.05
-0.08,-0.06
-0.09,-0.06
-0.09,-0.05
-0.08,-0.05
36.55,33.49
-0.05,-0.06
-0.07,-0.04
