x,y
0.28,-0.03
-0.35,-0.13
-0.32,-0.13
-0.32,-0.13
-0.32,-0.14
-0.34,-0.25
-0.32,-0.13
-0.32,-0.13
-0.48,-0.91
-0.34,-0.25
-0.3,-0.11
-0.28,-0.12
-0.31,-0.1
-0.32,-0.13
-0.31,-0.12
45.49,-0.51
-0.3,-0.14
-0.33,-0.19
-0.38,-0.43
-0.3,-0.14
-0.3,-0.14
-0.49,-0.93
-0.32,-0.13
-0.49,-0.92
-0.49,-0.9
