x,y
-0.02,-0.02
-0.12,-0.04
-0.1,-0.05
-0.11,-0.04
-0.11,-0.04
-0.1,-0.05
-0.13,-0.05
-0.12,-0.05
-0.1,-0.05
-0.11,-0.05
-0.11,-0.07
-0.14,-0.05
-0.1,-0.07
-0.12,-0.08
-0.13,-0.07
-0.12,-0.07
-0.06,-0.04
-0.03,-0.04
-0.07,-0.04
-0.02,-0.01
-0.06,-0.04
-0.07,-0.04
-0.07,-0.05
-0.07,-0.04
-0.09,-0.04
