x,y
0.31,0.49
-0.07,-0.08
-0.08,-0.08
-0.08,-0.08
-0.08,-0.08
-0.07,-0.08
-0.07,-0.08
-0.53,-0.11
-0.61,-0.11
-0.31,-0.08
-0.59,-0.02
-0.61,-0.04
-0.75,-0.05
-0.61,-0.05
-0.75,-0.04
-0.67,-0.05
-0.68,-0.05
-0.61,-0.05
-0.61,-0.05
-0.61,-0.05
-0.53,-0.08
-0.61,-0.05
-0.61,-0.05
-0.64,-0.02
-0.56,-0.05
