x,y
-0.49,-0.39
0.14,-0.05
0.25,-0.13
0.22,-0.13
0.22,-0.14
0.31,-0.22
0.31,-0.19
0.34,-0.22
0.42,-0.28
0.37,-0.22
0.4,-0.25
0.4,-0.22
0.48,-0.24
0.48,-0.34
0.45,-0.22
0.57,-0.24
0.48,-0.12
0.51,0.32
0.55,0.28
0.25,0.05
0.52,-0.21
0.51,-0.22
0.51,0.32
0.51,0.32
0.49,0.34
