x,y
0.27,-0.27
0.0,-0.24
0.01,-0.24
0.01,-0.24
0.12,-0.13
0.12,-0.13
0.11,-0.13
0.11,-0.14
0.12,-0.14
0.1,-0.12
-0.18,-0.17
-0.17,-0.16
-0.24,-0.26
-0.15,-0.27
-0.15,-0.24
-0.07,-0.17
-0.1,-0.17
-0.1,-0.18
-0.1,-0.17
-0.09,-0.19
-0.11,-0.16
-0.11,-0.17
-0.1,-0.18
-0.2,-0.26
-0.2,-0.27
