x,y
0.15,-0.29
0.51,-0.1
0.51,-0.1
0.49,-0.12
0.29,-0.08
0.31,-0.08
0.28,-0.09
0.31,-0.08
0.27,-0.09
0.29,-0.08
0.3,-0.07
0.3,-0.07
0.28,-0.08
0.3,-0.07
0.27,-0.07
0.32,-0.06
0.36,-0.06
0.3,-0.07
0.33,-0.07
0.32,-0.05
0.31,-0.07
0.32,-0.05
0.32,-0.05
11.3,-0.07
11.33,-0.07
