x,y
0.37,0.75
0.25,-0.21
0.12,-0.42
0.5,-0.23
0.38,-0.21
0.5,-0.23
0.32,-0.22
0.4,-0.23
0.4,-0.24
0.3,-0.21
0.49,-0.22
0.37,-0.22
0.37,-0.23
0.37,-0.22
0.37,-0.22
0.37,-0.22
0.38,-0.24
0.39,-0.24
0.09,-0.58
0.06,-0.37
0.06,-0.37
0.39,-0.24
0.36,-0.22
0.25,-0.22
0.05,-0.37
