x,y
0.02,-1.15
0.25,-0.25
0.36,-0.33
0.54,-0.5
0.59,-0.54
0.58,-0.55
0.56,-0.53
0.45,-0.42
0.45,-0.42
0.45,-0.42
0.43,-0.41
0.33,-0.3
0.33,-0.28
0.32,-0.3
0.31,-0.29
0.31,-0.3
0.29,-0.27
0.29,-0.27
0.28,-0.27
0.25,-0.24
0.28,-0.27
0.27,-0.26
0.27,-0.26
0.27,-0.26
0.27,-0.26
