x,y
79.43,25.22
0.13,-0.33
0.18,-0.29
0.18,-0.33
0.18,-0.29
0.18,-0.3
0.18,-0.3
0.19,-0.3
0.18,-0.33
0.13,-0.34
0.19,-0.3
0.2,-0.31
0.2,-0.31
0.53,-0.48
0.21,-0.31
0.19,-0.33
0.16,-0.36
0.18,-0.33
0.16,-0.35
0.18,-0.32
0.18,-0.32
0.2,-0.33
0.22,-0.31
0.13,-0.38
0.19,-0.28
