x,y
-0.03,0.03
0.03,-0.02
0.03,-0.02
0.05,0.01
0.07,0.01
0.06,0.04
-0.04,-0.05
0.07,0.01
0.07,0.01
0.07,0.01
0.08,0.02
0.08,0.02
0.07,0.01
0.07,0.01
0.07,0.01
0.1,0.01
0.18,0.01
0.18,0.01
0.07,0.01
0.07,0.01
0.2,0.01
0.08,0.03
-0.01,-0.03
0.2,0.02
0.22,0.03
