x,y
0.29,0.01
-0.26,-0.11
-0.27,-0.09
-0.42,-0.19
-0.49,-0.25
-0.48,-0.23
-0.42,-0.22
-0.5,-0.27
-0.48,-0.23
-0.48,-0.25
-0.42,-0.19
-0.35,-0.16
-0.4,-0.24
-0.42,-0.19
-0.44,-0.27
-0.41,-0.18
-0.41,-0.19
-0.37,-0.21
-0.39,-0.16
-0.42,-0.22
-0.36,-0.19
-0.39,-0.22
-0.38,-0.22
-0.39,-0.22
-0.33,-0.18
