0,1,2,3
5308.0,5363.5,5400.5,5445.5
5032.0,5081.5,5179.0,5135.0
4835.0,4895.0,4981.0,4930.5
4546.0,4598.5,4709.0,4672.5
4386.5,4227.0,4290.0,4340.0
5763.5,5909.5,5819.5,5864.5
4931.0,4987.0,5078.5,5039.0
10418.5,10477.5,10574.0,10522.0
4603.0,4661.5,4750.0,4795.5
4503.5,4397.0,4454.5,4546.5
4522.5,4461.0,4615.0,4567.5
4829.0,4892.5,4935.0,4978.0
6668.0,6721.0,6769.5,6808.0
12148.0,22607.5,22710.5,22665.0
4179.0,4239.0,4328.5,4276.0
4985.5,5088.5,5133.5,5041.5
6827.0,6930.5,10204.5,6882.5
4569.5,4624.0,4715.5,4665.0
4647.5,4594.0,4739.5,4697.0
4796.0,4948.5,4901.5,4846.0
4878.0,4790.5,4833.5,4743.5
4903.5,4954.0,5046.0,5002.0
4462.5,4402.0,4557.5,4509.0
24955.0,8534.5,19766.5,19825.0
4841.0,4702.0,4803.5,4750.5
4627.5,7626.5,7719.5,7679.0
6052.5,6008.0,5961.5,5903.5
4575.0,4420.5,4534.0,4489.0
4599.0,4541.0,4682.0,4641.5
4893.0,4843.0,4987.5,4935.0
4393.0,4446.5,4495.0,4547.0
22903.5,19103.0,23005.5,23055.5
11755.0,11900.5,11998.0,11955.5
8482.0,8538.0,8622.0,8578.5
4405.5,4258.5,4368.0,4315.0
4519.5,4571.5,4657.0,4613.0
4406.0,4463.0,4503.5,4547.5
4488.0,4430.0,4532.5,4585.0
4322.5,4220.0,4362.0,4270.0
4408.0,4462.5,4559.0,4517.0
4637.0,4694.0,4779.5,4743.0
4751.5,4810.0,4859.5,4898.0
5142.0,5040.5,5187.5,5098.5
6060.0,6007.5,6176.5,6106.0
4530.0,4474.0,4581.5,4627.0
4383.5,4433.5,4477.5,4522.5
5389.5,5251.0,5352.5,5306.0
4955.5,5004.0,5094.5,5056.0
4793.0,4861.5,4955.0,4904.0
4476.0,4529.5,4580.5,4624.5
6970.0,7045.5,7101.0,10591.5
4401.5,4460.5,4551.0,4511.5
4774.5,4829.5,4914.5,4874.0
4509.5,4566.0,4651.0,4604.5
4595.0,4532.5,4643.0,4688.0
4340.5,4403.5,4495.5,4446.5
4279.0,4343.0,4434.0,4389.0
4564.0,4612.0,4697.0,4659.0
5961.5,6018.5,6111.0,6057.0
11739.5,11798.5,11845.0,11897.5
4458.0,4517.0,4445.0,4601.0
4553.0,4616.5,4706.5,4661.0
5063.5,5207.0,5161.0,5253.5
4431.5,4485.5,4536.0,4578.0
6911.0,6965.0,7094.5,7028.5
8105.0,7956.5,8060.0,8006.0
10952.5,10816.5,10914.0,10866.0
4618.0,4661.5,4713.5,4754.5
4240.0,4298.0,4343.0,4388.0
4395.5,7615.5,7709.5,7667.0
5912.0,5972.5,6022.0,6065.5
4264.0,4329.5,4366.5,4421.5
4066.5,4161.0,4212.5,4123.0
4719.5,4573.5,4668.0,4606.5
4307.0,4359.5,4408.5,4453.0
4580.5,4630.5,4676.5,4714.0
4345.5,4401.5,4488.0,4450.0
4885.0,4788.5,4844.5,4930.0
5913.5,5969.5,6061.0,6007.0
5304.0,5363.0,5409.0,5456.0
4486.0,4545.5,4629.5,4586.0
4442.5,4491.0,4583.5,4543.5
4807.5,4751.5,4896.0,4855.5
4386.5,4439.5,4484.5,4526.5
4886.0,5030.0,4988.0,4950.5
4696.5,4644.5,4745.5,4784.0
13260.5,13174.5,13219.5,13123.0
4647.5,4705.5,4790.0,4748.5
4561.5,4609.5,4661.0,4696.0
4365.5,4313.0,4410.0,4493.0
4802.5,4858.5,4908.5,4949.5
4377.0,4429.0,4472.5,4518.0
4895.0,4851.5,4797.0,4937.5
8669.5,8848.0,8724.5,8812.0
5861.5,5921.5,6010.0,5968.5
8027.5,8079.5,8168.0,8126.5
4754.5,4810.5,4915.0,4880.0
4207.5,4303.5,4262.0,4346.5
4531.0,4591.5,4732.0,4684.5
7365.0,7420.0,7456.0,7500.0
6355.0,6266.5,6315.5,6207.0
4311.0,4449.5,4363.5,4412.0
4287.5,4340.5,4437.0,4383.5
5096.5,5039.0,5140.5,5186.5
5176.0,5126.0,5261.5,5217.5
4586.5,4642.5,4685.5,4726.0
4969.0,5024.5,5115.5,5066.0
6620.5,6671.0,6753.0,6713.0
5400.0,5259.0,5317.0,5366.5
4283.5,4342.5,4383.0,4425.5
4162.5,4220.5,4309.5,4258.5
4664.0,4713.0,4757.5,4845.0
4817.0,4871.5,4955.5,4912.0
4666.5,4719.5,4807.5,4771.5
4581.5,4442.5,4541.5,4493.0
14165.0,14214.0,14151.0,14261.5
5004.5,5063.5,5149.5,5110.5
4956.0,4809.5,4914.0,4868.0
4514.0,4408.0,4461.0,4550.0
4953.0,4900.0,5038.5,4989.5
5358.0,5248.0,5293.5,5197.5
6790.0,6843.5,10418.0,6885.5
4475.0,4342.0,4439.0,4390.0
5331.0,5272.5,5424.5,5379.5
4972.5,4918.5,5061.5,5016.5
4583.5,4639.5,4683.0,4729.5
4510.0,4454.0,4551.5,4598.0
4242.0,4300.0,4388.5,4344.5
4583.5,4632.5,4677.5,8190.0
5731.0,5789.5,5871.5,5829.5
4363.5,4417.5,4504.5,4469.5
4584.5,4644.0,4691.0,4723.0
4496.5,4557.0,4608.0,4703.5
4304.0,4346.5,4402.0,4442.5
4582.0,4529.0,4628.5,4726.5
5901.0,5808.0,5858.5,5751.5
6935.5,6995.0,7040.5,10396.0
4394.0,4452.5,4543.0,4500.5
4290.0,4339.0,4431.0,4393.0
4270.0,4317.5,4406.5,4363.5
4597.5,4502.0,4643.5,4559.5
4446.0,4503.5,4590.0,4543.5
4549.0,4610.5,4691.5,4651.0
13827.5,17910.0,18023.5,17982.0
4786.0,4835.5,4920.5,4875.5
4567.5,4480.5,4659.5,4621.5
4345.5,4397.0,4449.0,4485.5
4517.0,4568.0,4658.5,4617.0
10187.0,5147.5,5088.5,5187.0
4785.5,4837.5,4886.5,4926.5
16121.0,5407.0,10711.5,5467.0
4547.5,4605.5,4695.0,4644.0
6526.5,6584.0,6622.5,6672.5
6443.5,6400.0,6353.0,6288.5
4469.5,4522.5,4569.5,4615.5
4816.5,4759.0,4907.5,4864.5
4651.5,4701.0,4786.5,4740.0
4829.5,4882.5,4971.5,4930.0
4646.0,4699.0,4787.0,4737.5
4262.0,4319.5,4410.5,4371.0
12752.5,17921.5,17969.5,18015.0
17056.5,17235.5,17188.0,17144.0
5117.5,5069.5,5163.5,5209.0
4586.0,4647.0,4690.5,4724.5
5943.5,6002.0,6091.0,6051.0
