x,y
1.1,-0.16
5.2,4.21
9.64,32.71
0.02,-0.84
0.02,-0.84
-0.16,-0.66
55.79,-3.3
0.03,-0.85
-0.11,-0.72
-0.16,-0.66
0.03,-0.85
0.03,-0.85
0.01,-0.87
0.03,-0.85
0.03,-0.85
-0.14,-0.66
-0.14,-0.65
0.03,-0.86
-0.01,-0.82
0.03,-0.86
0.03,-0.86
0.07,-0.9
0.03,-0.87
-0.04,-0.75
0.06,-0.85
