x,y
0.93,-0.58
-0.69,0.11
-0.67,0.12
-0.24,-0.33
28.17,24.56
-0.32,-0.26
-0.32,-0.27
-0.32,-0.26
-0.33,-0.27
-0.4,-0.17
-0.43,-0.16
-0.26,-0.37
-0.24,-0.34
-0.81,0.03
-0.47,-0.32
-0.52,-0.26
-0.52,-0.26
-0.52,-0.26
-0.52,-0.27
-0.77,-0.01
-0.54,-0.29
-0.39,-0.44
-0.41,-0.39
-0.35,-0.48
-0.39,-0.44
