x,y
-0.01,-0.53
0.54,-0.22
0.54,-0.22
0.92,-0.59
0.54,-0.22
0.55,-0.23
0.55,-0.22
0.56,-0.22
0.55,-0.22
0.54,-0.24
0.54,-0.21
0.56,-0.21
0.98,-0.62
0.57,-0.21
0.57,-0.22
0.58,-0.22
0.53,-0.26
0.57,-0.22
0.55,-0.24
0.56,-0.24
0.57,-0.23
0.57,-0.23
0.56,-0.24
0.57,-0.23
0.59,-0.25
