x,y
0.23,0.29
-0.0,-0.51
-0.08,-0.51
-0.04,-0.51
-0.06,-0.53
-0.06,-0.49
-0.05,-0.53
-0.05,-0.52
-0.04,-0.53
-0.02,-0.5
-0.05,-0.53
0.0,-0.53
-0.04,-0.53
0.14,-0.43
0.14,-0.43
-0.01,-0.55
-0.03,-0.53
-0.03,-0.53
-0.03,-0.53
0.01,-0.5
-0.02,-0.53
0.01,-0.54
-0.01,-0.52
-0.01,-0.52
-0.01,-0.53
