x,y
0.06,-0.06
0.21,0.31
14.2,-44.3
0.22,0.31
0.18,0.34
0.22,0.34
0.18,0.34
0.2,0.32
0.19,0.32
0.14,0.38
0.22,0.34
0.22,0.33
0.15,0.38
0.15,0.33
0.16,0.35
0.2,0.31
0.2,0.31
0.17,0.24
0.17,0.24
0.21,0.28
0.21,0.31
0.23,0.29
0.22,0.29
0.23,0.29
14.21,-44.28
