0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.032584999999999996,0.145089,0.416745,0.6324919999999999,0.979951,1.47147,1.7153429999999998,2.389681,2.5382,3.206021,4.909016
0.004458999999999999,0.147833,171.966823,0.767977,0.9494239999999999,1.4663249999999999,1.6978499999999999,4.425043,2.4274109999999998,3.230374,5.011573
0.042189,0.172529,0.427035,0.763518,1.014937,1.493765,1.722546,3.4725319999999997,2.542316,3.46773,5.020834
0.010633,0.166012,0.42189,0.742252,0.9792649999999999,1.473871,1.6892749999999999,4.430874,2.431184,3.470131,5.012945
0.040131,171.671843,0.406798,0.772779,0.991956,1.493079,1.712256,4.450425,2.432213,3.4728749999999997,4.976929999999999
0.021266,0.17527299999999998,0.413315,0.7738079999999999,0.981323,1.476272,1.7239179999999998,4.43499,2.557751,3.348023,4.552982
0.03773,0.163611,0.43835399999999997,0.76146,1.020425,1.514688,1.7146569999999999,3.564113,2.551577,3.475962,4.544407
0.035329,0.167727,0.420518,0.736764,0.993328,1.486219,1.715686,4.422642,2.442846,3.487281,4.310138
0.039445,0.167727,0.514157,0.683599,1.000188,1.493079,1.725976,4.446652,2.559809,3.355569,4.539948
0.02744,0.172529,0.431494,0.767977,1.013908,1.503369,1.7451839999999998,4.481295,2.5827899999999997,3.48831,5.033525
