0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
-1736.788389,-1590.8137629999999,-1736.574014,-1736.296184,-1736.1737329999999,-1736.0337889999998,-1735.882869,-1735.7837419999998,-1685.907426,-1735.146105,-1734.639494
-1736.793534,-1609.007169,-1636.268123,-1736.370958,-1736.1514379999999,-1736.038934,-1735.888357,-1659.137305,-1735.2757589999999,-1735.1457619999999,-1642.8386309999999
-1736.785645,-1609.007169,-1659.5077449999999,-1736.3737019999999,-1736.151781,-1736.010122,-1735.86126,-1617.6428799999999,-1735.63831,-1652.709828,-1665.019069
-1736.781186,-1592.190908,-1655.461717,-1736.376789,-1736.154525,-1736.033446,-1735.8780669999999,-1617.6428799999999,-1735.2826189999998,-1735.123467,-1734.6357209999999
-1736.788046,-1574.745242,-1736.5294239999998,-1736.366842,-1651.330625,-1736.004977,-1735.877381,-1609.641719,-1735.2757589999999,-1651.310045,-1734.628518
-1736.778442,-1574.745242,-1736.556864,-1736.365127,-1647.445121,-1736.0238419999998,-1735.88184,-1609.641719,-1735.280561,-1734.898459,-1734.413114
-1736.769524,-1636.848822,-1736.542115,-1736.3582669999998,-1601.59734,-1736.009436,-1735.870521,-1584.444253,-1735.275416,-1735.0157649999999,-1734.860043
-1736.786331,-1655.6198399999998,-1675.9350439999998,-1736.364098,-1601.59734,-1736.0114939999999,-1576.547364,-1584.444253,-1735.2826189999998,-1734.995528,-1734.649441
-1736.852187,-1593.837651,-1736.5314819999999,-1736.344547,-1736.153153,-1736.013209,-1735.8760089999998,-1735.7659059999999,-1735.63831,-1735.019538,-1734.6292039999998
-1736.868994,-1593.837651,-1736.540057,-1736.354151,-1736.1459499999999,-1736.0114939999999,-1735.856458,-1735.773109,-1735.264097,-1735.117293,-1734.627832
