0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
-6832.767172,-6832.653982,-6832.482825,-6832.303779,-6831.925792999999,-6831.67163,-6831.555353,-6831.4318729999995,-6830.935552,-6830.8165309999995,-6828.297882
-6832.754137999999,-6832.662214,-6832.41937,-6832.288687,-6831.931281,-6831.6719729999995,-6831.563242,-6831.398602,-6830.931093,-6830.8165309999995,-6828.281418
-6832.7633989999995,-6832.6553539999995,-6832.481796,-6832.257130999999,-6831.928537,-6831.670601,-6831.559469,-6831.390713,-6830.904681999999,-6830.804526,-6828.314346
-6832.73493,-6832.635117,-6832.480081,-6832.273252,-6831.904869999999,-6831.6867219999995,-6831.566329,-6831.291929,-6830.921146,-6830.798009,-6828.192924
-6832.757568,-6832.6354599999995,-6832.504777,-6832.290744999999,-6831.900754,-6831.674717,-6831.5653,-6831.282668,-6830.901938,-6830.80041,-6828.188808
-6832.747964,-6832.618996,-6832.4886559999995,-6832.278053999999,-6831.901097,-6831.68535,-6831.550550999999,-6831.405804999999,-6830.909484,-6830.7986949999995,-6828.175088
-6832.767515,-6832.6323729999995,-6832.4865979999995,-6832.28903,-6831.912759,-6831.780361,-6831.568386999999,-6831.386254,-6830.912228,-6830.783603,-6828.047834999999
-6832.750708,-6832.629972,-6832.3953599999995,-6832.27874,-6831.913788,-6831.66134,-6831.530314,-6831.387968999999,-6830.906397,-6830.799381,-6828.0519509999995
-6832.732872,-6832.639919,-6832.402563,-6832.275653,-6831.913788,-6831.676775,-6831.533401,-6831.398602,-6830.916001,-6830.792520999999,-6828.060526
-6832.758253999999,-6832.64232,-6832.459500999999,-6832.280798,-6831.9131019999995,-6831.674717,-6831.545406,-6831.397916,-6830.921488999999,-6830.784632,-6828.05984
